Genre,Ranks,Product,Author,Links,Price,Rating,Reviews
All,98,The Diary of a Young Girl,Anne Frank,https://amazon.in/Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_books_98/259-2992512-9024531?pd_rd_i=8172345194&psc=1,163.00,4.6,"16,579"
All,99,Grandparents' Bag of Stories,Sudha Murty,https://amazon.in/Grandparents-Bag-Stories-Sudha-Murty/dp/0143451847/ref=zg_bs_books_99/259-2992512-9024531?pd_rd_i=0143451847&psc=1,197.00,4.7,NA
All,100,1984,George Orwell,https://amazon.in/1984-George-Orwell/dp/9389053730/ref=zg_bs_books_100/259-2992512-9024531?pd_rd_i=9389053730&psc=1,79.00,4.5,"61,315"
Action & Adventure,1,Harry Potter and the Philosopher's Stone,J.K. Rowling,https://amazon.in/Harry-Potter-Philosophers-Stone-Rowling-ebook/dp/B019PIOJYU/ref=zg_bs_1318158031_1/258-1111006-1231057?pd_rd_i=B019PIOJYU&psc=1,285.95,4.7,"38,250"
Action & Adventure,2,The Complete Novels of Sherlock Holmes,Arthur Conan Doyle,https://amazon.in/Complete-Novels-Sherlock-Holmes/dp/8175994312/ref=zg_bs_1318158031_2/258-1111006-1231057?pd_rd_i=8175994312&psc=1,165.00,4.5,"12,832"
Action & Adventure,3,"The Silent Patient: The record-breaking, multimillion copy Sunday Times bestselling thriller and Richard & Judy book club pick",Alex Michaelides,https://amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=zg_bs_1318158031_3/258-1111006-1231057?pd_rd_i=1409181634&psc=1,324.00,4.5,"90,195"
Action & Adventure,4,Harry Potter and the Chamber of Secrets,J.K. Rowling,https://amazon.in/Harry-Potter-Chamber-Secrets-Rowling-ebook/dp/B019PIOJY0/ref=zg_bs_1318158031_4/258-1111006-1231057?pd_rd_i=B019PIOJY0&psc=1,299.00,4.7,"31,243"
Action & Adventure,5,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,https://amazon.in/Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B019PIOJZ4/ref=zg_bs_1318158031_5/258-1111006-1231057?pd_rd_i=B019PIOJZ4&psc=1,158.65,4.7,"24,040"
Action & Adventure,6,Deception Game,Meenu Pillai,https://amazon.in/Deception-Game-Meenu-Pillai-ebook/dp/B09X4GP3WC/ref=zg_bs_1318158031_6/258-1111006-1231057?pd_rd_i=B09X4GP3WC&psc=1,79.00,4.7,19
Action & Adventure,7,Something I Never Told You,Shravya Bhinder,https://amazon.in/Something-I-Never-Told-You/dp/0143445901/ref=zg_bs_1318158031_7/258-1111006-1231057?pd_rd_i=0143445901&psc=1,158.00,4.3,"1,700"
Action & Adventure,8,On Earth We're Briefly Gorgeous: TIKTOK MADE ME BUY IT! ‘A masterpiece’ – Max Porter,Ocean Vuong,https://amazon.in/Earth-Were-Briefly-Gorgeous/dp/1529110688/ref=zg_bs_1318158031_8/258-1111006-1231057?pd_rd_i=1529110688&psc=1,320.00,4.4,"6,998"
Action & Adventure,9,The Secret Garden,Frances Hodgson Burnett,https://amazon.in/Secret-Garden-Frances-Hodgson-Burnett/dp/9386538997/ref=zg_bs_1318158031_9/258-1111006-1231057?pd_rd_i=9386538997&psc=1,124.00,4.4,"9,617"
Action & Adventure,10,Harry Potter and the Goblet of Fire,J.K. Rowling,https://amazon.in/Harry-Potter-Goblet-Fire-Rowling-ebook/dp/B019PIOJWW/ref=zg_bs_1318158031_10/258-1111006-1231057?pd_rd_i=B019PIOJWW&psc=1,299.00,4.7,"21,405"
Action & Adventure,11,Harry Potter and the Deathly Hallows,J.K. Rowling,https://amazon.in/Harry-Potter-Deathly-Hallows-Rowling-ebook/dp/B019PIOJVI/ref=zg_bs_1318158031_11/258-1111006-1231057?pd_rd_i=B019PIOJVI&psc=1,299.00,4.7,"24,308"
Action & Adventure,12,Harry Potter and the Order of the Phoenix,J.K. Rowling,https://amazon.in/Harry-Potter-Order-Phoenix-Rowling-ebook/dp/B019PIOJV8/ref=zg_bs_1318158031_12/258-1111006-1231057?pd_rd_i=B019PIOJV8&psc=1,299.00,4.7,"19,979"
Action & Adventure,13,Angels and Demons: (Robert Langdon Book 1),Dan Brown,https://amazon.in/Angels-Demons-Robert-Langdon-Brown/dp/0552161268/ref=zg_bs_1318158031_13/258-1111006-1231057?pd_rd_i=0552161268&psc=1,249.00,4.6,"6,641"
Action & Adventure,14,Harry Potter and the Half-Blood Prince,J.K. Rowling,https://amazon.in/Harry-Potter-Half-Blood-Prince-Rowling-ebook/dp/B019PIOJZE/ref=zg_bs_1318158031_14/258-1111006-1231057?pd_rd_i=B019PIOJZE&psc=1,299.00,4.7,"24,069"
Action & Adventure,15,Baby Touch: Tummy Time,Ladybird,https://amazon.in/Baby-Touch-Tummy-Time/dp/0241422345/ref=zg_bs_1318158031_15/258-1111006-1231057?pd_rd_i=0241422345&psc=1,349.00,4.5,"1,064"
Action & Adventure,16,The Holiday: NOW A MAJOR TV DRAMA,T.M. Logan,https://amazon.in/Holiday-T-M-Logan-ebook/dp/B07H3VFNLX/ref=zg_bs_1318158031_16/258-1111006-1231057?pd_rd_i=B07H3VFNLX&psc=1,256.50,4.2,"9,829"
Action & Adventure,17,Diary of a Wimpy Kid: The Deep End (Book 15),Jeff Kinney,https://amazon.in/Diary-Wimpy-Kid-Deep-Book/dp/0241454131/ref=zg_bs_1318158031_17/258-1111006-1231057?pd_rd_i=0241454131&psc=1,262.00,4.7,"8,210"
Action & Adventure,18,Harry Potter 1-3 Box Set: A Magical Adventure Begins,J.K. Rowling,https://amazon.in/Harry-Potter-1-3-Box-Set/dp/1526620294/ref=zg_bs_1318158031_18/258-1111006-1231057?pd_rd_i=1526620294&psc=1,"1,013.00",4.6,"2,255"
Action & Adventure,19,The Hidden Hindu,Akshat Gupta,https://amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_1318158031_19/258-1111006-1231057?pd_rd_i=0143455699&psc=1,200.00,4.4,254
Action & Adventure,20,Bridgerton: The Duke and I (Bridgertons Book 1): The Sunday Times bestselling inspiration for the Netflix Original Series Bridgerton (Bridgerton Family),Julia Quinn,https://amazon.in/Bridgerton-Bridgertons-bestselling-inspiration-Original/dp/0349429219/ref=zg_bs_1318158031_20/258-1111006-1231057?pd_rd_i=0349429219&psc=1,399.00,4.5,"30,616"
Action & Adventure,21,"Beach Read: Two writers,one holiday.A romcom waiting to happen Emily Henry",Emily Henry,https://amazon.in/Beach-Read-laugh-out-loud-escape-summer/dp/0241989523/ref=zg_bs_1318158031_21/258-1111006-1231057?pd_rd_i=0241989523&psc=1,303.00,4.2,"17,199"
Action & Adventure,22,Poorvjanam (2022): Devraj Chauhan And Mona Chaudhary (PoorvJanam Series (2022) Book 1) (Hindi Edition),Anil Mohan,https://amazon.in/Poorvjanam-Devraj-Chauhan-Chaudhary-PoorvJanam-ebook/dp/B09X44BB69/ref=zg_bs_1318158031_22/258-1111006-1231057?pd_rd_i=B09X44BB69&psc=1,230.00,4.8,17
Action & Adventure,23,காதல் போதை தந்த கள்ளி (Tamil Edition),தேன் நிலா  J,https://amazon.in/%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AE%B2%E0%AF%8D-%E0%AE%AA%E0%AF%8B%E0%AE%A4%E0%AF%88-%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4-%E0%AE%95%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF-Tamil-ebook/dp/B09TWLVLQQ/ref=zg_bs_1318158031_23/258-1111006-1231057?pd_rd_i=B09TWLVLQQ&psc=1,350.00,3.9,NA
Action & Adventure,24,The Secret Of The Nagas (Shiva Trilogy-2),Amish Tripathi,https://amazon.in/Secret-Nagas-Shiva-Trilogy-2/dp/9381626340/ref=zg_bs_1318158031_24/258-1111006-1231057?pd_rd_i=9381626340&psc=1,399.00,4.6,"7,561"
Action & Adventure,25,Harry Potter and the Philosopher's Stone: Illustrated [Kindle in Motion] (Illustrated Harry Potter Book 1),J.K. Rowling,https://amazon.in/Harry-Potter-Philosophers-Stone-Illustrated-ebook/dp/B073QVF5DD/ref=zg_bs_1318158031_25/258-1111006-1231057?pd_rd_i=B073QVF5DD&psc=1,313.95,4.8,NA
Action & Adventure,26,Project Hail Mary: From the bestselling author of The Martian,Andy Weir,https://amazon.in/Project-Hail-Mary-bestselling-Martian/dp/1529100623/ref=zg_bs_1318158031_26/258-1111006-1231057?pd_rd_i=1529100623&psc=1,498.00,4.7,"33,466"
Action & Adventure,27,"Beautiful World, Where Are You: from the internationally bestselling author of Normal People",Sally Rooney,https://amazon.in/Beautiful-World-Where-Are-You/dp/0571365434/ref=zg_bs_1318158031_27/258-1111006-1231057?pd_rd_i=0571365434&psc=1,490.00,4.1,"5,001"
Action & Adventure,28,The Cursed Gem,Ashwini Malhotra,https://amazon.in/Cursed-Gem-Ashwini-Malhotra-ebook/dp/B09SX7KYF3/ref=zg_bs_1318158031_28/258-1111006-1231057?pd_rd_i=B09SX7KYF3&psc=1,99.00,4.6,20
Action & Adventure,29,The Sweetest Fall,Autumn Grey,https://amazon.in/Havoc-Box-Set-Autumn-Grey-ebook/dp/B00XWU97TK/ref=zg_bs_1318158031_29/258-1111006-1231057?pd_rd_i=B00XWU97TK&psc=1,304.00,4.2,69
Action & Adventure,30,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Kindle Single) (Pottermore Presents Book 1)",J.K. Rowling,https://amazon.in/Hogwarts-Hardship-Dangerous-Pottermore-Presents-ebook/dp/B01JLXETNK/ref=zg_bs_1318158031_30/258-1111006-1231057?pd_rd_i=B01JLXETNK&psc=1,99.00,4.5,"3,052"
Action & Adventure,31,Favourite Stories of Courageous Girls: inspiring heroines from classic children's books,Louisa May Alcott,https://amazon.in/Favourite-Stories-Courageous-Louisa-Alcott/dp/1444952315/ref=zg_bs_1318158031_31/258-1111006-1231057?pd_rd_i=1444952315&psc=1,375.00,4.4,NA
Action & Adventure,32,Westland Publications Meluha Ke Mritunjay (Immortals of Meluha),Amish Tripathi,https://amazon.in/Meluha-Ke-Mritunjay-Immortals/dp/9380658826/ref=zg_bs_1318158031_32/258-1111006-1231057?pd_rd_i=9380658826&psc=1,365.00,4.5,"2,768"
Action & Adventure,33,The Enormous Crocodile,Roald Dahl,https://amazon.in/Enormous-Crocodile-Dahl-Fiction/dp/014136551X/ref=zg_bs_1318158031_33/258-1111006-1231057?pd_rd_i=014136551X&psc=1,266.00,4.6,"3,044"
Action & Adventure,34,Treasure Island (AmazonClassics Edition),Robert Louis Stevenson,https://amazon.in/Treasure-Island-AmazonClassics-Robert-Stevenson-ebook/dp/B072Q1KBRT/ref=zg_bs_1318158031_34/258-1111006-1231057?pd_rd_i=B072Q1KBRT&psc=1,90.25,4.3,"8,623"
Action & Adventure,35,Call of the Raven: The Sunday Times bestselling thriller,Wilbur Smith,https://amazon.in/Call-Raven-Wilbur-Smith-ebook/dp/B07ZHFG2WK/ref=zg_bs_1318158031_35/258-1111006-1231057?pd_rd_i=B07ZHFG2WK&psc=1,218.50,4.4,"4,357"
Action & Adventure,36,அகத்தை அடைக்காதே அசுரதேவா.! : Agaththai adaikkaathe asuratheva.! (Tamil Edition),ஜெனிஷா   ரோஸ்,https://amazon.in/%E0%AE%85%E0%AE%95%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%88-%E0%AE%85%E0%AE%9F%E0%AF%88%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AF%87-%E0%AE%85%E0%AE%9A%E0%AF%81%E0%AE%B0%E0%AE%A4%E0%AF%87%E0%AE%B5%E0%AE%BE-adaikkaathe-asuratheva-ebook/dp/B09VZQ9X55/ref=zg_bs_1318158031_36/258-1111006-1231057?pd_rd_i=B09VZQ9X55&psc=1,302.00,4.2,NA
Action & Adventure,37,A Game of Thrones: Book 1 of A Song of Ice and Fire,Roy Dotrice,https://amazon.in/Game-Thrones-Book-Song-Fire/dp/B07B63T47G/ref=zg_bs_1318158031_37/258-1111006-1231057?pd_rd_i=B07B63T47G&psc=1,NA,4.6,NA
Action & Adventure,38,The Vizag Sabotage: A spy thriller inspired by true events,Saurav Anand,https://amazon.in/Vizag-Sabotage-thriller-inspired-events-ebook/dp/B07Z2Q9LRW/ref=zg_bs_1318158031_38/258-1111006-1231057?pd_rd_i=B07Z2Q9LRW&psc=1,99.00,4.2,172
Action & Adventure,39,The Wind In The Willows,Kenneth Grahame,https://amazon.in/Wind-Willows-Kenneth-Grahame/dp/9389432456/ref=zg_bs_1318158031_39/258-1111006-1231057?pd_rd_i=9389432456&psc=1,109.00,4.4,"4,767"
Action & Adventure,40,Daughter of the Deep,Rick Riordan,https://amazon.in/Daughter-Deep-Rick-Riordan/dp/0241538181/ref=zg_bs_1318158031_40/258-1111006-1231057?pd_rd_i=0241538181&psc=1,399.00,4.7,"1,162"
Action & Adventure,41,You'll Be the Death of Me: TikTok made me buy it,Karen M. McManus,https://amazon.in/Youll-Be-Death-Karen-McManus/dp/0241473667/ref=zg_bs_1318158031_41/258-1111006-1231057?pd_rd_i=0241473667&psc=1,289.00,4.4,"1,003"
Action & Adventure,42,Lord of the Flies (Ff Classics),William Golding,https://amazon.in/Faber-Classics-Lord-Flies-Ff/dp/0571200532/ref=zg_bs_1318158031_42/258-1111006-1231057?pd_rd_i=0571200532&psc=1,274.00,4.4,"22,409"
Action & Adventure,43,Shantaram,Gregory David Roberts,https://amazon.in/Shantaram-Gregory-David-Roberts/dp/0349117543/ref=zg_bs_1318158031_43/258-1111006-1231057?pd_rd_i=0349117543&psc=1,425.00,4.6,"7,914"
Action & Adventure,44,The Complete Adventures of Feluda Vol. 2,Satyajit Ray,https://amazon.in/Complete-Adventures-Feluda-Vol/dp/0143425048/ref=zg_bs_1318158031_44/258-1111006-1231057?pd_rd_i=0143425048&psc=1,359.00,4.7,555
Action & Adventure,45,The Incredible History of the Indian Ocean,Sanyal Sanjeev,https://amazon.in/Incredible-History-Indian-Ocean/dp/0143446010/ref=zg_bs_1318158031_45/258-1111006-1231057?pd_rd_i=0143446010&psc=1,199.00,4.4,NA
Action & Adventure,46,தகலன் (Tamil Edition),தேன் நிலா  J,https://amazon.in/%E0%AE%A4%E0%AE%95%E0%AE%B2%E0%AE%A9%E0%AF%8D-Tamil-%E0%AE%A4%E0%AF%87%E0%AE%A9%E0%AF%8D-%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%BE-J-ebook/dp/B09RKD1FGH/ref=zg_bs_1318158031_46/258-1111006-1231057?pd_rd_i=B09RKD1FGH&psc=1,300.00,3.9,NA
Action & Adventure,47,House of Earth and Blood (Crescent City),Sarah J. Maas,https://amazon.in/House-Earth-Blood-Crescent-City/dp/1526626179/ref=zg_bs_1318158031_47/258-1111006-1231057?pd_rd_i=1526626179&psc=1,561.00,4.7,"23,000"
Action & Adventure,48,The Man Eating Leopard of Rudraprayag,Jim Corbett,https://amazon.in/Man-Eating-Leopard-Rudraprayag/dp/8129141841/ref=zg_bs_1318158031_48/258-1111006-1231057?pd_rd_i=8129141841&psc=1,138.00,4.6,"1,085"
Action & Adventure,49,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Kindle Single) (Pottermore Presents Book 2)",J.K. Rowling,https://amazon.in/Hogwarts-Politics-Poltergeists-Pottermore-Presents-ebook/dp/B01JLXET6C/ref=zg_bs_1318158031_49/258-1111006-1231057?pd_rd_i=B01JLXET6C&psc=1,99.00,4.5,"2,357"
Action & Adventure,50,Bharat ka Rakshak Maharaja Suheldev (Bharat Gaatha),Amish,https://amazon.in/Suheldev-aur-Bahraich-Mahasangraam-Battle/dp/9387894045/ref=zg_bs_1318158031_50/258-1111006-1231057?pd_rd_i=9387894045&psc=1,226.00,4.4,NA
Action & Adventure,51,Masters of Scale: Surprising truths from the world’s most successful entrepreneurs,Reid Hoffman,https://amazon.in/Masters-Scale-Surprising-successful-entrepreneurs/dp/1787634604/ref=zg_bs_1318158031_1/257-8094578-8588864?pd_rd_i=1787634604&psc=1,570.00,4.4,130
Action & Adventure,52,The Nightingale,Kristin Hannah,https://amazon.in/Nightingale-Kristin-Hannah/dp/1509848622/ref=zg_bs_1318158031_2/257-8094578-8588864?pd_rd_i=1509848622&psc=1,314.00,4.6,"70,844"
Action & Adventure,53,Hogwarts: An Incomplete and Unreliable Guide (Kindle Single) (Pottermore Presents Book 3),J.K. Rowling,https://amazon.in/Hogwarts-Incomplete-Unreliable-Pottermore-Presents-ebook/dp/B01JLXET7G/ref=zg_bs_1318158031_3/257-8094578-8588864?pd_rd_i=B01JLXET7G&psc=1,99.00,4.5,"2,275"
Action & Adventure,54,"Richer, Wiser, Happier: How the World’s Greatest Investors Win in Markets and Life: How the World’s Greatest Investors Win in Markets and Life",William Green,https://amazon.in/Richer-Wiser-Happier-Greatest-Investors/dp/1781258600/ref=zg_bs_1318158031_4/257-8094578-8588864?pd_rd_i=1781258600&psc=1,398.00,4.7,"1,589"
Action & Adventure,55,நெருங்கினாள்(ல்) (Tamil Edition),தேன் நிலா  J,https://amazon.in/%E0%AE%A8%E0%AF%86%E0%AE%B0%E0%AF%81%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%A9%E0%AE%BE%E0%AE%B3%E0%AF%8D-%E0%AE%B2%E0%AF%8D-Tamil-%E0%AE%A4%E0%AF%87%E0%AE%A9%E0%AF%8D-%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%BE-ebook/dp/B09X1XYQ5K/ref=zg_bs_1318158031_5/257-8094578-8588864?pd_rd_i=B09X1XYQ5K&psc=1,350.00,4.5,NA
Action & Adventure,56,Chetan  Bhagat,Chetan  Bhagat,https://amazon.in/One-Arranged-Murder-Chetan-Bhagat-ebook/dp/B09XS5JRWM/ref=zg_bs_1318158031_6/257-8094578-8588864?pd_rd_i=B09XS5JRWM&psc=1,125.00,NA,NA
Action & Adventure,57,Tongue-in-Cheek: The Funny Side of Life,Khyrunnisa A,https://amazon.in/Tongue-Cheek-Funny-Side-Life/dp/9388754204/ref=zg_bs_1318158031_7/257-8094578-8588864?pd_rd_i=9388754204&psc=1,268.00,4.1,NA
Action & Adventure,58,Crooked Kingdom Collector's Edition (Six of Crows),Leigh Bardugo,https://amazon.in/Crooked-Kingdom-Collectors-Six-Crows/dp/1510107037/ref=zg_bs_1318158031_8/257-8094578-8588864?pd_rd_i=1510107037&psc=1,640.00,4.7,"14,301"
Action & Adventure,59,Fantastic Beasts: The Crimes of Grindelwald – The Original Screenplay,J.K. Rowling,https://amazon.in/Fantastic-Beasts-Grindelwald-Original-Screenplay/dp/0751578282/ref=zg_bs_1318158031_9/257-8094578-8588864?pd_rd_i=0751578282&psc=1,399.00,4.6,"6,467"
Action & Adventure,60,Roses Are Blood Red: Even True Love Has a Dangerous Side,Novoneel Chakraborty,https://amazon.in/Roses-Are-Blood-Novoneel-Chakraborty/dp/0143449508/ref=zg_bs_1318158031_10/257-8094578-8588864?pd_rd_i=0143449508&psc=1,153.00,4.5,789
Action & Adventure,61,The Complete Adventures of Feluda Vol. 1,Satyajit Ray,https://amazon.in/Complete-Adventures-Feluda-Vol/dp/014342503X/ref=zg_bs_1318158031_11/257-8094578-8588864?pd_rd_i=014342503X&psc=1,530.00,4.7,803
Action & Adventure,62,Catch-22,Joseph Heller,https://amazon.in/Catch-22-Joseph-Heller/dp/0099536013/ref=zg_bs_1318158031_12/257-8094578-8588864?pd_rd_i=0099536013&psc=1,274.00,4.4,"5,489"
Action & Adventure,63,An Ember in the Ashes: Book 1 (Ember Quartet),Sabaa Tahir,https://amazon.in/Ember-Ashes-Quartet-Book/dp/0008108420/ref=zg_bs_1318158031_13/257-8094578-8588864?pd_rd_i=0008108420&psc=1,329.00,4.4,"4,873"
Action & Adventure,64,"Red Roulette: An Insider's Story of Wealth, Power, Corruption and Vengeance in Today's China",Desmond Shum,https://amazon.in/Red-Roulette-Insiders-Corruption-Vengeance/dp/1398510378/ref=zg_bs_1318158031_14/257-8094578-8588864?pd_rd_i=1398510378&psc=1,489.00,4.4,256
Action & Adventure,65,Man-Eaters of Kumaon,Jim Corbett,https://amazon.in/Man-Eaters-Kumaon-Jim-Corbett/dp/9386316013/ref=zg_bs_1318158031_15/257-8094578-8588864?pd_rd_i=9386316013&psc=1,NA,4.6,"1,230"
Action & Adventure,66,நீயே என் காதல் காரிகை: Neeye en kadhal karigai (Tamil Edition),ஷாலினி  நாவல்ஸ்,https://amazon.in/%E0%AE%A8%E0%AF%80%E0%AE%AF%E0%AF%87-%E0%AE%8E%E0%AE%A9%E0%AF%8D-%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AE%B2%E0%AF%8D-%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AF%88-karigai-ebook/dp/B09XDLDM7Q/ref=zg_bs_1318158031_16/257-8094578-8588864?pd_rd_i=B09XDLDM7Q&psc=1,250.00,4.0,NA
Action & Adventure,67,Peppa Pig: Going on Holiday – Read it yourself with Ladybird Level 2,Ladybird,https://amazon.in/Peppa-Pig-Holiday-yourself-Ladybird/dp/0241312507/ref=zg_bs_1318158031_17/257-8094578-8588864?pd_rd_i=0241312507&psc=1,125.00,4.4,149
Action & Adventure,68,உன் இதழ் பட்டால் என் சுவாசம் மெய்யாகுமா (Tamil Edition),சஹானா 'சனா',https://amazon.in/%E0%AE%87%E0%AE%A4%E0%AE%B4%E0%AF%8D-%E0%AE%AA%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BE%E0%AE%B2%E0%AF%8D-%E0%AE%9A%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%9A%E0%AE%AE%E0%AF%8D-%E0%AE%AE%E0%AF%86%E0%AE%AF%E0%AF%8D%E0%AE%AF%E0%AE%BE%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BE-Tamil-ebook/dp/B09XJ8C5ZJ/ref=zg_bs_1318158031_18/257-8094578-8588864?pd_rd_i=B09XJ8C5ZJ&psc=1,380.00,5.0,2
Action & Adventure,69,Rowley Jefferson's Awesome Friendly Adventure (Rowley Jefferson’s Journal),Jeff Kinney,https://amazon.in/Rowley-Jeffersons-Awesome-Friendly-Adventure/dp/0241501407/ref=zg_bs_1318158031_19/257-8094578-8588864?pd_rd_i=0241501407&psc=1,280.00,4.6,"3,525"
Action & Adventure,70,கானல் நீரோ..! காதல் பிழையோ..! (Tamil Edition),தமிழ் வெண்பா,https://amazon.in/%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AE%B2%E0%AF%8D-%E0%AE%A8%E0%AF%80%E0%AE%B0%E0%AF%8B-%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AE%B2%E0%AF%8D-%E0%AE%AA%E0%AE%BF%E0%AE%B4%E0%AF%88%E0%AE%AF%E0%AF%8B-Tamil-ebook/dp/B09L14QZDF/ref=zg_bs_1318158031_20/257-8094578-8588864?pd_rd_i=B09L14QZDF&psc=1,350.00,4.1,NA
Action & Adventure,71,Midnight's Children,Salman Rushdie,https://amazon.in/Midnights-Children-Salman-Rushdie/dp/0099582074/ref=zg_bs_1318158031_21/257-8094578-8588864?pd_rd_i=0099582074&psc=1,334.00,4.4,"2,481"
Action & Adventure,72,Choices: Inside the Making of Indian Foreign Policy,Shivshankar Menon Shivshankar Menon,https://amazon.in/Choices-Inside-Making-Indian-Foreign/dp/0143429116/ref=zg_bs_1318158031_22/257-8094578-8588864?pd_rd_i=0143429116&psc=1,268.00,4.5,NA
Action & Adventure,73,மோக முத்தங்கள் (Tamil Edition),Kama Dev,https://amazon.in/%E0%AE%AE%E0%AF%8B%E0%AE%95-%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-Tamil-Kama-Dev-ebook/dp/B08WJM3Z45/ref=zg_bs_1318158031_23/257-8094578-8588864?pd_rd_i=B08WJM3Z45&psc=1,219.00,3.2,NA
Action & Adventure,74,A Clash of Kings (Reissue): Book 2 (A Song of Ice and Fire),George R.R. Martin,https://amazon.in/Clash-Kings-Reissue-Song-Fire/dp/0007447833/ref=zg_bs_1318158031_24/257-8094578-8588864?pd_rd_i=0007447833&psc=1,369.00,4.5,"11,191"
Action & Adventure,75,The Stationery Shop of Tehran (192 POCHE),Marjan Kamali,https://amazon.in/Stationery-Shop-Tehran-Marjan-Kamali-ebook/dp/B07PCRYYJ5/ref=zg_bs_1318158031_25/257-8094578-8588864?pd_rd_i=B07PCRYYJ5&psc=1,187.50,4.4,"4,425"
